# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
47.00 0.0727 -4.8272e-2 7.9291e-2 -7.0152e-2
47.10 0.0714 -4.6134e-2 7.7499e-2 -6.8874e-2
47.20 0.0700 -4.4029e-2 7.5691e-2 -6.7636e-2
47.30 0.0687 -4.1972e-2 7.3924e-2 -6.6436e-2
47.40 0.0675 -3.9961e-2 7.2236e-2 -6.5272e-2
47.50 0.0663 -3.7984e-2 7.0622e-2 -6.4145e-2
47.60 0.0651 -3.6027e-2 6.9046e-2 -6.3052e-2
47.70 0.0640 -3.4090e-2 6.7478e-2 -6.1987e-2
47.80 0.0629 -3.2176e-2 6.5897e-2 -6.0943e-2
47.90 0.0618 -3.0300e-2 6.4299e-2 -5.9912e-2
48.00 0.0607 -2.8477e-2 6.2705e-2 -5.8888e-2
48.10 0.0596 -2.6719e-2 6.1152e-2 -5.7867e-2
48.20 0.0585 -2.5030e-2 5.9669e-2 -5.6847e-2
48.30 0.0574 -2.3415e-2 5.8258e-2 -5.5825e-2
48.40 0.0564 -2.1876e-2 5.6911e-2 -5.4805e-2
48.50 0.0553 -2.0411e-2 5.5622e-2 -5.3791e-2
48.60 0.0542 -1.9014e-2 5.4389e-2 -5.2791e-2
48.70 0.0532 -1.7672e-2 5.3198e-2 -5.1814e-2
48.80 0.0522 -1.6375e-2 5.2034e-2 -5.0867e-2
48.90 0.0512 -1.5111e-2 5.0890e-2 -4.9955e-2
49.00 0.0503 -1.3871e-2 4.9766e-2 -4.9083e-2
49.10 0.0495 -1.2647e-2 4.8663e-2 -4.8254e-2
49.20 0.0486 -1.1432e-2 4.7571e-2 -4.7467e-2
49.30 0.0478 -1.0223e-2 4.6484e-2 -4.6720e-2
49.40 0.0471 -9.0227e-3 4.5397e-2 -4.6010e-2
49.50 0.0464 -7.8353e-3 4.4303e-2 -4.5333e-2
49.60 0.0457 -6.6663e-3 4.3192e-2 -4.4687e-2
49.70 0.0451 -5.5231e-3 4.2069e-2 -4.4069e-2
49.80 0.0445 -4.4121e-3 4.0947e-2 -4.3478e-2
49.90 0.0439 -3.3380e-3 3.9849e-2 -4.2914e-2
50.00 0.0433 -2.3024e-3 3.8802e-2 -4.2376e-2
50.10 0.0428 -1.3013e-3 3.7824e-2 -4.1865e-2
50.20 0.0423 -3.2607e-4 3.6912e-2 -4.1380e-2
50.30 0.0418 6.3159e-4 3.6040e-2 -4.0919e-2
50.40 0.0413 1.5743e-3 3.5179e-2 -4.0480e-2
50.50 0.0409 2.4988e-3 3.4311e-2 -4.0058e-2
50.60 0.0405 3.3989e-3 3.3447e-2 -3.9649e-2
50.70 0.0400 4.2718e-3 3.2607e-2 -3.9251e-2
50.80 0.0396 5.1196e-3 3.1800e-2 -3.8862e-2
50.90 0.0392 5.9426e-3 3.1017e-2 -3.8477e-2
