# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
63.90 0.0062 6.1742e-3 8.5347e-5 -6.1979e-3
64.00 0.0061 6.1048e-3 8.3107e-5 -6.1278e-3
64.10 0.0061 6.0357e-3 8.0931e-5 -6.0580e-3
64.20 0.0060 5.9670e-3 7.8816e-5 -5.9887e-3
64.30 0.0059 5.8988e-3 7.6759e-5 -5.9198e-3
64.40 0.0059 5.8310e-3 7.4759e-5 -5.8514e-3
64.50 0.0058 5.7636e-3 7.2812e-5 -5.7835e-3
64.60 0.0057 5.6968e-3 7.0919e-5 -5.7161e-3
64.70 0.0057 5.6304e-3 6.9076e-5 -5.6492e-3
64.80 0.0056 5.5646e-3 6.7282e-5 -5.5828e-3
64.90 0.0055 5.4992e-3 6.5535e-5 -5.5170e-3
65.00 0.0055 5.4345e-3 6.3835e-5 -5.4517e-3
65.10 0.0054 5.3702e-3 6.2180e-5 -5.3869e-3
65.20 0.0053 5.3065e-3 6.0567e-5 -5.3228e-3
65.30 0.0053 5.2434e-3 5.8997e-5 -5.2592e-3
65.40 0.0052 5.1809e-3 5.7468e-5 -5.1962e-3
65.50 0.0051 5.1189e-3 5.5978e-5 -5.1338e-3
65.60 0.0051 5.0575e-3 5.4527e-5 -5.0720e-3
65.70 0.0050 4.9967e-3 5.3114e-5 -5.0108e-3
65.80 0.0050 4.9365e-3 5.1737e-5 -4.9503e-3
65.90 0.0049 4.8769e-3 5.0396e-5 -4.8903e-3
66.00 0.0048 4.8179e-3 4.9089e-5 -4.8309e-3
66.10 0.0048 4.7595e-3 4.7816e-5 -4.7721e-3
66.20 0.0047 4.7017e-3 4.6576e-5 -4.7140e-3
66.30 0.0047 4.6445e-3 4.5368e-5 -4.6565e-3
66.40 0.0046 4.5879e-3 4.4191e-5 -4.5995e-3
66.50 0.0046 4.5319e-3 4.3045e-5 -4.5432e-3
66.60 0.0045 4.4765e-3 4.1928e-5 -4.4875e-3
66.70 0.0044 4.4218e-3 4.0840e-5 -4.4324e-3
66.80 0.0044 4.3676e-3 3.9780e-5 -4.3779e-3
66.90 0.0043 4.3140e-3 3.8747e-5 -4.3241e-3
67.00 0.0043 4.2610e-3 3.7741e-5 -4.2708e-3
67.10 0.0042 4.2086e-3 3.6761e-5 -4.2181e-3
67.20 0.0042 4.1568e-3 3.5807e-5 -4.1661e-3
67.30 0.0041 4.1055e-3 3.4877e-5 -4.1146e-3
67.40 0.0041 4.0549e-3 3.3971e-5 -4.0637e-3
67.50 0.0040 4.0049e-3 3.3089e-5 -4.0134e-3
67.60 0.0040 3.9554e-3 3.2229e-5 -3.9637e-3
67.70 0.0039 3.9065e-3 3.1392e-5 -3.9146e-3
67.80 0.0039 3.8582e-3 3.0576e-5 -3.8660e-3
67.90 0.0038 3.8104e-3 2.9782e-5 -3.8181e-3
68.00 0.0038 3.7632e-3 2.9008e-5 -3.7707e-3
68.10 0.0037 3.7166e-3 2.8255e-5 -3.7238e-3
68.20 0.0037 3.6705e-3 2.7521e-5 -3.6775e-3
68.30 0.0036 3.6250e-3 2.6806e-5 -3.6318e-3
68.40 0.0036 3.5800e-3 2.6109e-5 -3.5866e-3
68.50 0.0035 3.5355e-3 2.5431e-5 -3.5420e-3
68.60 0.0035 3.4916e-3 2.4771e-5 -3.4979e-3
68.70 0.0035 3.4483e-3 2.4127e-5 -3.4544e-3
68.80 0.0034 3.4054e-3 2.3501e-5 -3.4114e-3
68.90 0.0034 3.3631e-3 2.2890e-5 -3.3689e-3
69.00 0.0033 3.3213e-3 2.2296e-5 -3.3269e-3
69.10 0.0033 3.2800e-3 2.1717e-5 -3.2854e-3
69.20 0.0032 3.2392e-3 2.1154e-5 -3.2445e-3
69.30 0.0032 3.1988e-3 2.0605e-5 -3.2040e-3
69.40 0.0032 3.1590e-3 2.0070e-5 -3.1641e-3
69.50 0.0031 3.1197e-3 1.9549e-5 -3.1246e-3
69.60 0.0031 3.0809e-3 1.9042e-5 -3.0857e-3
69.70 0.0031 3.0425e-3 1.8548e-5 -3.0472e-3
69.80 0.0030 3.0046e-3 1.8067e-5 -3.0092e-3
69.90 0.0030 2.9672e-3 1.7598e-5 -2.9716e-3
70.00 0.0029 2.9303e-3 1.7142e-5 -2.9346e-3
70.10 0.0029 2.8938e-3 1.6697e-5 -2.8979e-3
70.20 0.0029 2.8577e-3 1.6265e-5 -2.8618e-3
70.30 0.0028 2.8221e-3 1.5843e-5 -2.8261e-3
70.40 0.0028 2.7870e-3 1.5433e-5 -2.7908e-3
70.50 0.0028 2.7523e-3 1.5033e-5 -2.7560e-3
70.60 0.0027 2.7180e-3 1.4644e-5 -2.7216e-3
70.70 0.0027 2.6841e-3 1.4265e-5 -2.6877e-3
70.80 0.0027 2.6507e-3 1.3896e-5 -2.6541e-3
70.90 0.0026 2.6177e-3 1.3536e-5 -2.6210e-3
71.00 0.0026 2.5851e-3 1.3186e-5 -2.5883e-3
71.10 0.0026 2.5529e-3 1.2845e-5 -2.5561e-3
71.20 0.0025 2.5211e-3 1.2513e-5 -2.5242e-3
71.30 0.0025 2.4897e-3 1.2190e-5 -2.4927e-3
71.40 0.0025 2.4587e-3 1.1875e-5 -2.4616e-3
71.50 0.0024 2.4281e-3 1.1568e-5 -2.4309e-3
71.60 0.0024 2.3979e-3 1.1269e-5 -2.4006e-3
71.70 0.0024 2.3680e-3 1.0978e-5 -2.3707e-3
71.80 0.0023 2.3386e-3 1.0695e-5 -2.3412e-3
71.90 0.0023 2.3094e-3 1.0419e-5 -2.3120e-3
72.00 0.0023 2.2807e-3 1.0150e-5 -2.2832e-3
72.10 0.0023 2.2523e-3 9.8885e-6 -2.2547e-3
72.20 0.0022 2.2243e-3 9.6336e-6 -2.2266e-3
72.30 0.0022 2.1966e-3 9.3854e-6 -2.1989e-3
72.40 0.0022 2.1693e-3 9.1435e-6 -2.1715e-3
72.50 0.0021 2.1423e-3 8.9080e-6 -2.1445e-3
72.60 0.0021 2.1157e-3 8.6787e-6 -2.1178e-3
72.70 0.0021 2.0893e-3 8.4552e-6 -2.0914e-3
72.80 0.0021 2.0634e-3 8.2376e-6 -2.0654e-3
72.90 0.0020 2.0377e-3 8.0257e-6 -2.0396e-3
73.00 0.0020 2.0124e-3 7.8193e-6 -2.0143e-3
73.10 0.0020 1.9873e-3 7.6182e-6 -1.9892e-3
73.20 0.0020 1.9626e-3 7.4223e-6 -1.9644e-3
73.30 0.0019 1.9382e-3 7.2316e-6 -1.9400e-3
73.40 0.0019 1.9142e-3 7.0458e-6 -1.9158e-3
73.50 0.0019 1.8904e-3 6.8648e-6 -1.8920e-3
73.60 0.0019 1.8669e-3 6.6885e-6 -1.8685e-3
73.70 0.0018 1.8437e-3 6.5168e-6 -1.8452e-3
73.80 0.0018 1.8208e-3 6.3495e-6 -1.8223e-3
73.90 0.0018 1.7981e-3 6.1866e-6 -1.7996e-3
74.00 0.0018 1.7758e-3 6.0279e-6 -1.7772e-3
74.10 0.0018 1.7537e-3 5.8733e-6 -1.7551e-3
74.20 0.0017 1.7320e-3 5.7227e-6 -1.7333e-3
74.30 0.0017 1.7105e-3 5.5760e-6 -1.7118e-3
74.40 0.0017 1.6892e-3 5.4331e-6 -1.6905e-3
74.50 0.0017 1.6682e-3 5.2939e-6 -1.6695e-3
74.60 0.0017 1.6475e-3 5.1583e-6 -1.6488e-3
74.70 0.0016 1.6271e-3 5.0262e-6 -1.6283e-3
74.80 0.0016 1.6069e-3 4.8975e-6 -1.6080e-3
74.90 0.0016 1.5869e-3 4.7722e-6 -1.5881e-3
75.00 0.0016 1.5672e-3 4.6501e-6 -1.5683e-3
75.10 0.0016 1.5478e-3 4.5311e-6 -1.5489e-3
75.20 0.0015 1.5286e-3 4.4152e-6 -1.5296e-3
75.30 0.0015 1.5096e-3 4.3023e-6 -1.5106e-3
75.40 0.0015 1.4909e-3 4.1923e-6 -1.4919e-3
75.50 0.0015 1.4724e-3 4.0852e-6 -1.4734e-3
75.60 0.0015 1.4541e-3 3.9808e-6 -1.4551e-3
75.70 0.0014 1.4361e-3 3.8791e-6 -1.4370e-3
75.80 0.0014 1.4183e-3 3.7801e-6 -1.4192e-3
75.90 0.0014 1.4007e-3 3.6836e-6 -1.4016e-3
76.00 0.0014 1.3833e-3 3.5895e-6 -1.3842e-3
76.10 0.0014 1.3662e-3 3.4979e-6 -1.3670e-3
76.20 0.0014 1.3493e-3 3.4087e-6 -1.3500e-3
76.30 0.0013 1.3325e-3 3.3217e-6 -1.3333e-3
76.40 0.0013 1.3160e-3 3.2370e-6 -1.3168e-3
76.50 0.0013 1.2997e-3 3.1545e-6 -1.3004e-3
76.60 0.0013 1.2836e-3 3.0741e-6 -1.2843e-3
76.70 0.0013 1.2677e-3 2.9958e-6 -1.2684e-3
76.80 0.0013 1.2520e-3 2.9194e-6 -1.2527e-3
76.90 0.0012 1.2365e-3 2.8451e-6 -1.2371e-3
77.00 0.0012 1.2212e-3 2.7726e-6 -1.2218e-3
77.10 0.0012 1.2060e-3 2.7020e-6 -1.2067e-3
77.20 0.0012 1.1911e-3 2.6333e-6 -1.1917e-3
77.30 0.0012 1.1764e-3 2.5663e-6 -1.1770e-3
77.40 0.0012 1.1618e-3 2.5010e-6 -1.1624e-3
77.50 0.0011 1.1474e-3 2.4373e-6 -1.1480e-3
77.60 0.0011 1.1332e-3 2.3754e-6 -1.1338e-3
77.70 0.0011 1.1192e-3 2.3150e-6 -1.1197e-3
77.80 0.0011 1.1053e-3 2.2561e-6 -1.1059e-3
77.90 0.0011 1.0917e-3 2.1988e-6 -1.0922e-3
78.00 0.0011 1.0782e-3 2.1429e-6 -1.0786e-3
78.10 0.0011 1.0648e-3 2.0885e-6 -1.0653e-3
78.20 0.0011 1.0516e-3 2.0355e-6 -1.0521e-3
78.30 0.0010 1.0386e-3 1.9838e-6 -1.0391e-3
78.40 0.0010 1.0258e-3 1.9334e-6 -1.0262e-3
78.50 0.0010 1.0131e-3 1.8844e-6 -1.0135e-3
78.60 0.0010 1.0006e-3 1.8365e-6 -1.0010e-3
78.70 0.0010 9.8820e-4 1.7900e-6 -9.8861e-4
78.80 0.0010 9.7598e-4 1.7446e-6 -9.7638e-4
78.90 0.0010 9.6392e-4 1.7003e-6 -9.6430e-4
79.00 0.0010 9.5200e-4 1.6572e-6 -9.5238e-4
79.10 0.0009 9.4024e-4 1.6152e-6 -9.4060e-4
79.20 0.0009 9.2862e-4 1.5743e-6 -9.2897e-4
79.30 0.0009 9.1714e-4 1.5344e-6 -9.1749e-4
79.40 0.0009 9.0581e-4 1.4955e-6 -9.0615e-4
79.50 0.0009 8.9462e-4 1.4577e-6 -8.9495e-4
79.60 0.0009 8.8357e-4 1.4208e-6 -8.8389e-4
79.70 0.0009 8.7266e-4 1.3848e-6 -8.7297e-4
79.80 0.0009 8.6188e-4 1.3497e-6 -8.6218e-4
79.90 0.0009 8.5123e-4 1.3156e-6 -8.5153e-4
